ID,Variantes,Codigo EAN,Detalle,Deta,Stock,Ver stk,Precio,Oferta,Publica,Envio,Moneda,Verificación,Proveedor
13881|5047,24,7792640008265,CAPILATIS COLORACION KIT,Precio sin impuestos nacionales      5.950,3,1,10000,7500,1,1,,MjAyMy0wMS0xNyAwOTozMjoyNg==,CAPILATIS SA
13883|5047,24,7792640008340,CAPILATIS COLORACION KIT,Precio sin impuestos nacionales      5.950,3,1,10000,7500,1,1,,MjAyMS0wNi0wNSAxMjoxNTo1OQ==,CAPILATIS SA
13885|5047,24,7792640008296,CAPILATIS COLORACION KIT,Precio sin impuestos nacionales      5.950,3,1,10000,7500,1,1,,MjAyMS0wNS0yOCAxNTo0Mjo1NQ==,CAPILATIS SA
5097,35,5097,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,0,1,11700,11700,1,1,ARS,MjAyNi0wMy0yMyAyMTowMTo0OA==,BIFERDIL SRL
26718|5097,35,7791001002850,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26720|5097,35,7791001007992,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26722|5097,35,7791001002874,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26724|5097,35,7791001002904,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26726|5097,35,7791001002935,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26728|5097,35,7791001002973,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26730|5097,35,7791001003024,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26732|5097,35,7791001003055,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26734|5097,35,7791001003307,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26736|5097,35,7791001002980,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wOS0wNyAxMzo0Mjo1MQ==,BIFERDIL SRL
26738|5097,35,7791001003031,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26740|5097,35,7791001003314,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26742|5097,35,7791001003406,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26744|5097,35,7791001002867,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26746|5097,35,7791001002928,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26748|5097,35,7791001002997,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26750|5097,35,7791001003048,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26752|5097,35,7791001003321,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26754|5097,35,7791001002966,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26756|5097,35,7791001003017,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26758|5097,35,7791001005073,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26760|5097,35,7791001005080,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26762|5097,35,7791001005097,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26764|5097,35,7791001003413,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26766|5097,35,7791001002942,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26768|5097,35,7791001003420,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26770|5097,35,7791001008005,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26772|5097,35,7791001004755,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26774|5097,35,7791001002911,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26776|5097,35,7791001004748,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26778|5097,35,7791001002959,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26780|5097,35,7791001003437,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26782|5097,35,7791001003062,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
26784|5097,35,7791001002898,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wNS0yMiAxNzowNzowNQ==,BIFERDIL SRL
28790|5097,35,7791001003291,BIFERDIL COLORACION BIO COLOR,Precio sin impuestos nacionales      9.669,2,1,11700,,1,1,,MjAyNS0wOC0yNiAxOTowOTo1OA==,BIFERDIL SRL
5171,4,5171,BIFERDIL COLORACION HOMBRE,Precio sin impuestos nacionales      10.496,0,1,12700,,1,1,ARS,MjAyNi0wMy0yMyAyMTowMTo0OA==,BIFERDIL SRL
5173|5171,4,7791001002836,BIFERDIL COLORACION HOMBRE,Precio sin impuestos nacionales      10.496,3,1,12700,,1,1,,MjAyNS0wNi0wNyAxMTo0ODoxMw==,BIFERDIL SRL
5175|5171,4,7791001002829,BIFERDIL COLORACION HOMBRE,Precio sin impuestos nacionales      10.496,3,1,12700,,1,1,,MjAyMi0wNi0wNyAwMDo0NDo0Ng==,BIFERDIL SRL
5177|5171,4,7791001002751,BIFERDIL COLORACION HOMBRE,Precio sin impuestos nacionales      10.496,3,1,12700,,1,1,,MjAyMC0wNi0wMiAyMzoyOToyOQ==,BIFERDIL SRL
5397|5171,4,7791001002768,BIFERDIL COLORACION HOMBRE,Precio sin impuestos nacionales      10.496,3,1,12700,,1,1,,MjAyMi0wNi0wNyAwMDo0NDo0Ng==,BIFERDIL SRL
5179,34,5179,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,0,1,6300,6300,1,1,ARS,MjAyNi0wMy0yMyAyMTowMTo0OA==,BIFERDIL SRL
13529|5179,34,7791001003734,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6500,,1,1,,MjAyMS0wOS0yMSAxMzoxNjo0MQ==,BIFERDIL SRL
13531|5179,34,7791001003802,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6500,,1,1,,MjAyMy0wNC0xMCAxODoxMzozMA==,BIFERDIL SRL
13533|5179,34,7791001003925,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6500,,1,1,,MjAyMi0wNS0xMCAyMDoxMToyMw==,BIFERDIL SRL
13535|5179,34,7791001004687,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,7200,,1,1,,MjAyMy0xMC0yMSAxOTowNTo0OA==,BIFERDIL SRL
13537|5179,34,7791001004694,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,7200,,1,1,,MjAyNC0xMi0zMCAxMToyNzozMA==,BIFERDIL SRL
13539|5179,34,7791001003741,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6500,,1,1,,MjAyMy0xMi0wOCAwMDoxMjo1MQ==,BIFERDIL SRL
13541|5179,34,7791001003758,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6500,,1,1,,MjAyMS0xMS0wNyAwOToyOTo1Mw==,BIFERDIL SRL
13543|5179,34,7791001004823,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0yNyAxODo1MDo1NA==,BIFERDIL SRL
13545|5179,34,7791001003833,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMy0wNy0xMSAwMTo1NDoxMw==,BIFERDIL SRL
13547|5179,34,7791001003932,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMy0xMS0yMyAxNzoyMjozMQ==,BIFERDIL SRL
13549|5179,34,7791001003765,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyNC0wMy0wMiAyMzowNDozOQ==,BIFERDIL SRL
13551|5179,34,7791001003901,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13553|5179,34,7791001003963,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0yNyAxODo1MDo1NA==,BIFERDIL SRL
13555|5179,34,7791001004700,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMi0wNi0wNyAwMDo0NDo0Ng==,BIFERDIL SRL
13557|5179,34,7791001003840,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNy0xNSAxNjozMzo0NQ==,BIFERDIL SRL
13559|5179,34,7791001003949,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13561|5179,34,7791001005103,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMy0xMS0yMyAxNzoyMjozMQ==,BIFERDIL SRL
13563|5179,34,7791001003772,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMy0xMi0yMiAwMDoxOTowNg==,BIFERDIL SRL
13565|5179,34,7791001003888,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0zMCAyMTo0NjozMQ==,BIFERDIL SRL
13567|5179,34,7791001005660,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0yNyAxODo1MDo1NA==,BIFERDIL SRL
13569|5179,34,7791001003857,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13571|5179,34,7791001003970,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNy0xNSAxNjozODowMg==,BIFERDIL SRL
13573|5179,34,7791001003956,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0yNyAxODo1MDo1NA==,BIFERDIL SRL
13575|5179,34,7791001005110,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0yNyAxODo1MDo1NA==,BIFERDIL SRL
13577|5179,34,7791001003789,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wOS0xOCAyMjo0Njo1MQ==,BIFERDIL SRL
13579|5179,34,7791001003895,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13581|5179,34,7791001003864,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0yNyAxODo1MDo1NA==,BIFERDIL SRL
13583|5179,34,7791001003987,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMy0xMi0wOCAwMDoxMjo1MQ==,BIFERDIL SRL
13585|5179,34,7791001005127,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMi0wMy0yNSAyMTo0ODozNw==,BIFERDIL SRL
13587|5179,34,7791001003796,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13589|5179,34,7791001003918,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNy0xNSAxNjozODowMg==,BIFERDIL SRL
13591|5179,34,7791001003871,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,3,1,6300,,1,1,,MjAyMS0wNS0yNyAxODo1MDo1NA==,BIFERDIL SRL
28792|5179,34,7791001003819,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,2,1,6300,,1,1,,MjAyNS0wOC0yNiAxOToxMTowMQ==,BIFERDIL SRL
28794|5179,34,7791001004663,BIFERDIL COLORACION POMO,Precio sin impuestos nacionales      5.207,2,1,6300,,1,1,,MjAyNS0wOC0yNiAxOToxMTowMQ==,BIFERDIL SRL
5223,20,5223,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,0,1,12000,,1,1,ARS,MjAyNi0wMy0yMyAyMTowMTo0OQ==,BIFERDIL SRL
13445|5223,20,7791001010930,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNi0wMS0wNCAyMzo1MDowMw==,BIFERDIL SRL
13447|5223,20,7791001010954,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMy0wMS0xNSAwMjoxMTozMw==,BIFERDIL SRL
13449|5223,20,7791001010961,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMy0wMS0xNSAwMjoxMTozMw==,BIFERDIL SRL
13451|5223,20,7791001011005,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wNi0wNyAxMTo0ODoxNA==,BIFERDIL SRL
13453|5223,20,7791001011012,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13455|5223,20,7791001010992,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13457|5223,20,7791001010985,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMS0wNy0xNSAxNjozMzo0NQ==,BIFERDIL SRL
13459|5223,20,7791001011050,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13461|5223,20,7791001011067,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wNS0yMiAxNjozMjowNw==,BIFERDIL SRL
13463|5223,20,7791001011074,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMS0wNS0yNyAxODozODoyNA==,BIFERDIL SRL
13465|5223,20,7791001011043,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMS0wNS0yNyAxODozODoyNA==,BIFERDIL SRL
13467|5223,20,7791001011036,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMS0xMC0yMiAxODoyOTowNw==,BIFERDIL SRL
13469|5223,20,7791001011081,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMS0wNS0yNyAxODozODoyNA==,BIFERDIL SRL
13473|5223,20,7791001011111,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wNi0wNyAxMTo0ODoxNA==,BIFERDIL SRL
13475|5223,20,7791001011128,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNC0wMy0wNSAxNjowMjozMg==,BIFERDIL SRL
13479|5223,20,7791001011135,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wOC0wMSAwMDo0MTowMg==,BIFERDIL SRL
13481|5223,20,7791001011142,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyNS0wOC0wMSAwMDo0MTowMg==,BIFERDIL SRL
13483|5223,20,7791001011159,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,3,1,12000,,1,1,,MjAyMS0wNS0yNyAxODozODoyNA==,BIFERDIL SRL
28796|5223,20,7791001011104,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,2,1,12000,,1,1,,MjAyNS0wOC0yNiAxOToxMjozNg==,BIFERDIL SRL
28798|5223,20,7791001011098,BIFERDIL TONO SOBRE TONO KIT,Precio sin impuestos nacionales      9.917,2,1,12000,,1,1,,MjAyNS0wOC0yNiAxOToxMjozNg==,BIFERDIL SRL
5535,18,5535,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,0,1,6200,,1,1,ARS,MjAyNS0xMi0xOCAxODoxNToyNg==,GLAM DIST SRL
5537|5535,18,726669089391,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyNS0wNS0xMiAxODo0MzowMQ==,GLAM DIST SRL
5541|5535,18,726669089674,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMC0xMS0xOCAxMDozODoyNA==,GLAM DIST SRL
5543|5535,18,726669089667,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyNS0wNS0xMiAxODo0MzowMQ==,GLAM DIST SRL
5545|5535,18,726669089629,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,2,1,6200,,1,1,,MjAyNS0wNC0xMSAyMDozMTozNA==,GLAM DIST SRL
5547|5535,18,726669089599,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyNS0wNS0xMiAxODo0MzowMQ==,GLAM DIST SRL
5549|5535,18,726669089544,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMy0xMi0xNiAxMzowMzo1Mg==,GLAM DIST SRL
5551|5535,18,726669089490,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
5553|5535,18,726669089452,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMy0xMi0xNiAxMzowMzo1Mg==,GLAM DIST SRL
5555|5535,18,726669012290,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
5557|5535,18,726669012252,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMS0wMi0yNyAxNDozMTo0Mw==,GLAM DIST SRL
5559|5535,18,726669089636,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMy0wNi0wNyAyMTo1MDoyMw==,GLAM DIST SRL
5561|5535,18,726669089582,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMC0xMS0xOCAxMDozODoyNQ==,GLAM DIST SRL
5563|5535,18,726669089568,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
5565|5535,18,3614228801362,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyNS0wNy0xNSAyMTozNjo1NQ==,GLAM DIST SRL
5567|5535,18,726669089537,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyNi0wMi0xNyAyMTo0MToxMQ==,GLAM DIST SRL
5569|5535,18,726669089506,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMy0xMi0xNiAxMzowMzo1Mw==,GLAM DIST SRL
5571|5535,18,726669089483,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyNS0xMi0yMSAyMzoxOTowMw==,GLAM DIST SRL
5573|5535,18,726669089445,KOLESTON COLORACIÓN CREMA,Precio sin impuestos nacionales      5.124,3,1,6200,,1,1,,MjAyMi0wNi0xNSAxMjoyMTowOA==,GLAM DIST SRL
5507,12,5507,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,0,1,11200,,1,1,ARS,MjAyNS0xMi0xOCAxODoxNToyNg==,GLAM DIST SRL
5525|5507,12,3614228298810,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,1,1,11200,,1,1,,MjAyNi0wMS0xMCAxMjo0MDoyOQ==,GLAM DIST SRL
5527|5507,12,3614228298728,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,1,1,11200,,1,1,,MjAyNi0wMy0xNyAyMzowMDoxMw==,GLAM DIST SRL
5529|5507,12,3614228298797,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyNS0wNS0xMiAxODo0MzowMQ==,GLAM DIST SRL
5533|5507,12,3614228298957,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyNS0wNS0xMiAxODo0MzowMQ==,GLAM DIST SRL
11541|5507,12,3614228298933,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
11543|5507,12,3614228298919,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyMy0xMi0xNiAxMzowMzo1Mw==,GLAM DIST SRL
11545|5507,12,3614228298896,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
11547|5507,12,3614228298803,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,0,1,11200,,1,1,,MjAyNS0xMi0xOCAxODoxNToyNg==,GLAM DIST SRL
11549|5507,12,3614228298865,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
11551|5507,12,3614228298780,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
11553|5507,12,3614228298759,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,3,1,11200,,1,1,,MjAyMy0wOC0wMiAxNDowODo0OA==,GLAM DIST SRL
11557|5507,12,3614228298742,SOFT COLOR COLORACION SIN AMONÍACO,Precio sin impuestos nacionales      9.256,0,1,11200,,1,1,,MjAyMy0wNy0wNCAyMDowNjowOA==,GLAM DIST SRL
9255,19,5575,KOLESTON COLORACION KIT,Precio sin impuestos nacionales      10.331,0,1,12500,,1,1,ARS,MjAyNS0xMi0xOCAxODoxNToyNg==,GLAM DIST SRL
9313|9255,19,3614225108709,KOLESTON COLORACION KIT,Precio sin impuestos nacionales      10.331,3,1,12500,,1,1,,MjAyNS0xMi0xOCAxODoxNToyNg==,GLAM DIST SRL
9315|9255,19,3614225108716,KOLESTON COLORACION KIT,Precio sin impuestos nacionales      10.331,3,1,12500,,1,1,,MjAyNS0xMi0xOCAxODoxNToyNg==,GLAM DIST SRL
9317|9255,19,3614225108723,KOLESTON COLORACION KIT,Precio sin impuestos nacionales      10.331,3,1,12500,,1,1,,MjAyMy0wOC0xNyAxNjo0OToyMw==,GLAM DIST SRL
